id,height,weight,position,firstseason,lastseason,games,pts,reb,ast,stl,fga,fgm,fta,ftm
KUESTJO01,188,82,G,1977,1979,135,451,141,305,83,405,173,126,105
KUKARA01,190,91,F,1947,1948,52,253,0,38,0,309,99,93,55
KUKOCTO01,208,87,F,1993,2005,846,9810,3555,3118,817,8127,3633,2487,1813
KUNNEKE01,213,104,C,1973,1981,555,4602,4031,784,252,4251,2022,818,558
KUPCHMI01,206,104,F,1976,1985,510,5202,2730,377,164,3832,2003,1698,1196
KUPECCH01,198,100,C,1975,1977,147,606,313,108,31,579,247,145,112
KurzRo01,206,105,F,2008,2008,40,157,81,20,14,131,51,50,40
KUTLUIB01,198,91,F,2004,2004,5,0,1,0,0,1,0,0,0
LACEYSA01,208,107,C,1970,1982,1002,10303,9687,3754,999,9693,4276,2369,1748
LACOUFR01,196,95,G,1960,1962,144,940,474,269,0,904,381,230,178
LAETTCH01,211,107,F,1992,2004,868,11121,5806,2224,917,8405,4036,3604,2957
LAFRERA01,211,109,C,1998,2007,563,5690,3423,606,276,4781,2227,1066,758
LAGARTO01,208,100,C,1977,1984,312,2376,1593,456,94,1882,870,994,636
LAIMBBI01,211,111,C,1980,1993,1068,13790,10400,2184,710,11198,5574,2916,2440
LALICPE01,188,86,F,1946,1946,1,0,0,0,0,1,0,0,0
LAMARBO01,185,82,G,1973,1976,71,502,92,177,59,561,228,68,46
LAMBEJO01,208,102,C,1975,1981,446,1688,1493,248,153,1694,725,342,237
LAMPEMA01,211,109,F,2003,2005,64,215,142,22,8,231,94,37,25
LAMPJE01,198,88,G,1981,1988,291,1495,437,269,105,1292,607,320,269
LAMPLJI01,208,104,F,1986,1986,1,3,5,0,1,3,1,2,1
LAMPLSE01,201,103,F,2002,2003,45,203,94,33,7,149,69,94,65
LANDSMA01,203,98,F,1977,1983,437,2468,2681,236,124,2128,1024,805,420
LANEJE01,198,104,F,1988,1992,218,1154,1258,322,138,1126,497,420,159
LANGAN01,211,111,C,1988,1999,737,4433,3519,424,332,3786,1781,1164,866
LANGAN02,203,93,F,1994,1999,143,329,210,50,55,266,121,121,87
LANGDTR01,190,89,G,1999,2001,119,647,159,152,56,529,220,133,121
LangfKe01,193,94,G,2007,2007,2,2,2,0,0,4,1,0,0
LANGHDA01,211,100,F,2000,2003,133,393,199,39,30,440,172,62,38
LangJa01,208,138,C,2006,2006,11,11,11,2,0,9,4,5,3
LANIEBO01,211,113,C,1970,1983,959,19248,9698,3007,777,15092,7761,4858,3724
LANTZST01,190,79,G,1968,1975,547,6782,1820,1566,121,5674,2469,2266,1844
LARESYO01,193,83,G,1961,1961,59,302,77,94,0,327,122,72,58
LARUERU01,188,95,G,1997,2003,98,486,126,152,62,497,187,69,58
LARUSRU01,201,100,F,1959,1968,736,11507,6936,1556,0,9521,4102,4308,3303
LASKOJO01,198,84,G,1975,1976,118,832,282,99,88,902,359,150,114
LasmeSt01,203,100,F,2007,2007,16,83,53,3,13,71,32,32,19
LATTIDA01,198,102,F,1967,1972,112,506,427,62,0,468,187,205,132
LAUDEPR01,224,147,C,1996,1997,74,255,143,33,8,216,102,92,51
LAURERI01,198,86,G,1977,1977,10,24,10,3,3,31,10,4,4
LAUTEWA01,188,84,F,1949,1949,55,238,0,73,0,332,100,55,38
LAVELTO01,190,84,F,1949,1950,86,591,59,63,0,529,194,238,203
LAVOYBO01,201,84,F,1950,1953,264,2156,1634,391,0,2139,821,727,514
LAWREED01,212,103,C,1980,1980,3,12,4,1,1,8,5,4,2
LAWSOJA01,211,109,C,1997,1997,17,26,27,5,4,15,9,10,8
LAYTODE01,185,82,G,1971,1977,264,1826,353,699,51,1708,765,396,296
LEAKSEM01,203,102,C,1968,1973,135,1114,921,120,10,1165,456,283,202
LEARHA01,182,74,G,1956,1956,3,4,1,1,0,6,2,0,0
LEAVEAL01,185,77,G,1979,1988,700,6684,1164,3339,929,5666,2549,1733,1445
LEBOJE01,188,82,F,1989,1989,4,6,4,3,2,7,2,2,2
LECKNER01,211,120,C,1988,1996,449,1835,1418,211,84,1403,713,611,409
LEEBU01,183,84,G,1978,1979,96,773,137,307,87,658,296,238,181
LEECL01,208,93,F,1966,1975,742,5733,7626,788,80,5223,2256,1988,1221
LEEDEED01,190,84,G,1949,1950,121,949,118,225,0,877,293,505,363
LEEDO01,196,91,G,1991,1994,73,168,42,32,17,148,61,40,28
LEEGE01,193,91,F,1960,1967,297,2229,1235,258,0,1955,740,1021,749
LEEGR01,190,86,G,1974,1975,5,6,2,11,2,4,2,2,2
LEEKE01,208,98,F,1985,1988,182,1114,861,178,74,1012,456,268,200
LEEKU01,190,86,G,1990,1990,48,66,30,34,11,71,19,28,25
LEERO01,192,88,G,1976,1981,448,3285,1219,1688,869,3117,1296,924,651
LEERO02,208,100,C,1981,1981,2,2,1,2,0,2,1,4,0
LEERU01,196,84,F,1972,1974,97,282,114,65,22,297,116,73,50
LEFKOHA01,188,86,F,1946,1946,24,51,0,4,0,114,22,13,7
LEGLETI01,193,91,G,1989,1999,310,2182,481,402,149,1706,762,474,398
LEHMAGE02,183,82,G,1967,1973,66,213,53,120,0,239,85,55,43
LENARVO01,193,93,G,1995,2005,565,6745,1609,1180,424,5892,2444,1171,921
LEONABO01,190,84,G,1956,1962,426,4204,1217,1427,0,4510,1574,1418,1056
LEONAGA01,216,113,C,1989,1991,31,44,34,2,4,37,17,20,10
LESJI01,180,75,G,1988,1994,321,1210,396,930,169,938,372,330,270
LESTERO01,188,79,G,1980,1985,250,1816,473,1003,187,1449,679,575,453
LETTCL01,190,77,G,1989,1990,11,38,7,8,2,37,16,9,6
LEVANAN01,188,86,F,1948,1952,103,463,9,204,0,635,197,109,69
LEVERLA01,190,77,G,1982,1993,752,10433,4523,4696,1666,9504,4244,2312,1783
LEVINCL01,203,95,F,1982,1994,830,5888,4307,752,534,4524,2333,1800,1217
LEWISBO01,190,79,G,1967,1970,255,1481,533,555,0,1482,564,496,353
LEWISCE01,208,107,F,1995,1995,3,4,2,0,1,3,2,0,0
LEWISFR01,183,79,G,1966,1976,64,373,91,96,18,352,141,118,91
LEWISFR02,188,88,F,1948,1949,95,799,0,132,0,1018,318,213,163
LEWISGR01,201,98,F,1946,1948,139,750,0,132,0,1082,273,343,204
LEWISMA01,196,95,F,1995,1996,25,89,35,7,9,74,35,27,16
LEWISQU01,201,98,F,1999,2003,159,567,210,96,59,584,232,93,66
LEWISRA02,198,91,G,1987,1989,99,229,118,29,25,215,89,89,50
LEWISRE01,201,88,G,1987,1992,450,7902,1938,1153,569,6550,3198,1794,1479
LIBERMA01,203,93,F,1990,1993,267,1942,925,244,189,1877,783,467,310
LICHTTO01,193,93,G,1989,1993,237,1870,505,325,179,1595,733,488,385
LIGONBI01,193,82,G,1974,1974,38,126,26,25,8,143,55,25,16
LINGEST01,206,102,F,1982,1983,10,10,16,5,1,7,5,6,0
LISTEAL01,213,109,C,1981,1997,953,6298,5996,914,351,4907,2514,2126,1269
LIVINRA01,193,95,G,1996,2006,203,773,282,415,121,749,304,170,131
LIVINRO01,208,100,C,1949,1950,117,732,297,217,0,932,267,286,198
LLAMAHO01,211,129,C,1996,1997,28,58,36,5,11,49,23,18,11
LLOYDEA01,196,91,F,1950,1959,560,4682,3609,810,0,4955,1766,1533,1150
LLOYDLE01,198,93,G,1981,1989,388,5130,1192,1138,365,4144,2172,1006,776
LLOYDSC01,208,104,C,1976,1982,372,1694,1114,356,100,1521,647,554,398
LOCHMBO01,196,84,F,1952,1952,62,232,162,47,0,245,79,122,74
LOCKHDA01,206,111,F,1983,1983,2,4,3,0,0,2,2,0,0
LOCKHIA01,203,109,F,1990,1990,1,4,0,0,0,1,1,2,2
LOCKRO01,206,102,F,1988,1988,20,30,32,4,3,32,9,15,12
LODERKE01,198,93,F,1981,1983,148,875,338,174,67,791,365,200,139
LOFGRDO01,196,91,F,1950,1953,209,1265,817,216,0,1324,436,568,393
LOGANJO01,188,79,G,1946,1950,257,3196,134,783,0,3609,1125,1234,946
LOHAUBR01,211,104,F,1987,1997,656,3854,1869,714,307,3506,1542,516,378
LONGAR01,206,113,F,2000,2002,98,345,319,48,27,323,148,97,47
LONGGR01,203,102,F,1988,2002,1003,9518,6154,1716,1199,7440,3472,3272,2491
LONGJO01,196,88,G,1978,1996,893,12131,2492,1738,912,10929,5108,2104,1814
LONGLLU01,218,120,C,1991,2000,567,4090,2794,836,278,3647,1685,947,720
LONGPA01,188,82,G,1967,1970,71,274,57,54,0,233,108,77,58
LOPEZFE01,196,90,G,1998,2001,249,1448,604,252,161,1274,550,455,300
LOPEZRA01,183,82,G,2003,2004,113,733,194,428,84,652,280,150,128
LORTHRY01,193,86,G,1994,1994,37,272,71,101,28,223,106,88,57
LOSCUJI01,196,100,F,1955,1963,511,3156,2848,353,0,3868,1333,750,490
LOTTPL01,196,95,F,1967,1968,67,147,123,43,0,214,63,36,21
LOUGHKE01,190,86,G,1962,1972,755,11575,2254,2803,0,10829,4477,3262,2621
LOVEBO01,203,98,F,1966,1976,789,13895,4653,1123,232,12688,5447,3728,3001
LOVELCL01,206,106,C,1953,1963,704,11947,6663,1097,0,10795,4784,3141,2379
LOVEST01,206,98,F,1971,1974,239,1579,929,181,60,1474,649,374,281
LOWERCH01,190,84,G,1971,1971,20,45,19,14,0,38,17,18,11
LOWESI01,183,88,G,1983,1989,193,562,335,749,191,540,198,212,162
LUCASAL01,190,88,F,1948,1948,2,2,0,2,0,3,1,0,0
LUCASJE01,203,104,F,1963,1973,829,14053,12942,2732,28,11441,5709,3365,2635
LUCASJO01,189,79,G,1976,1989,928,9951,2151,6454,1273,8696,3905,2446,1897
LUCASJO02,180,75,G,2005,2006,60,184,41,45,22,192,76,19,15
LUCASMA01,206,98,F,1974,1987,855,12339,7520,1987,639,10297,4870,3399,2595
LUCKETE01,198,93,F,1961,1962,87,196,166,35,0,188,69,96,58
LUETY01,183,79,G,1998,2008,554,4710,943,1727,286,4039,1765,868,720
LUISIJI01,188,82,G,1953,1953,31,89,25,35,0,95,31,41,27
LUJACAL01,190,100,F,1946,1946,5,4,0,0,0,8,1,5,2
LUMPKPH01,183,75,G,1974,1975,82,272,82,225,35,255,108,69,56
LUMPPRA01,185,81,G,1948,1952,300,2462,391,654,0,2444,895,876,672
LYNCHGE01,203,99,F,1993,2004,774,5109,3901,1121,817,4677,2086,1213,791
LYNCHKE01,196,88,F,1991,1992,95,310,120,108,48,282,123,84,61
LYNNMI01,201,98,F,1969,1970,49,126,68,31,0,140,46,51,34
MACALMI01,196,95,F,1973,1973,30,48,25,3,7,44,19,17,10
MACAUED01,203,84,C,1949,1958,641,11234,4325,2079,0,8589,3742,4929,3750
MACCUTO01,213,127,C,1999,2002,223,1369,888,121,61,1049,568,363,233
MACGIRO01,188,84,G,1954,1954,6,8,9,11,0,12,2,7,4
MACIJAR01,193,97,G,2005,2005,19,44,10,5,7,41,14,15,13
MACKEMA01,206,112,F,1993,1993,22,32,24,1,0,37,14,8,4
MACKLRU01,201,93,F,1981,1983,160,1030,464,121,82,874,392,317,246
MACKNJO01,183,82,G,1949,1950,117,823,110,134,0,898,285,348,253
MACKOL01,190,84,G,1979,1981,128,916,319,230,85,864,396,184,124
MACKSA01,201,100,G,1992,2001,259,2011,533,336,164,1781,713,308,256
MACLEDO01,208,107,F,1992,2000,319,3490,1210,404,118,2902,1320,1038,794
MACONMA01,193,84,G,1991,1998,251,1685,467,428,349,1806,694,358,263
MACYKY01,190,79,G,1980,1986,551,5259,1214,2198,631,4339,2175,821,717
MADDOJA01,189,84,F,1948,1948,1,0,0,1,0,0,0,0,0
MADDOTI01,193,86,G,2002,2002,9,11,7,5,3,12,3,8,5
MADKIGE01,193,91,G,1993,1997,48,80,26,65,24,71,26,21,16
MADSEMA01,206,107,F,2000,2008,453,975,1157,181,116,834,381,402,212
MAGERNO01,196,84,F,1950,1950,24,124,47,22,0,142,40,56,44
MAGLEDA01,203,92,F,1982,1982,14,12,10,2,2,16,4,8,4
MAHNKJO01,203,100,C,1946,1952,414,2388,533,539,0,3557,966,702,456
MAHONFR01,188,93,F,1952,1953,8,12,9,2,0,12,4,5,4
MAHORRI01,208,109,F,1980,1998,1117,7763,6957,1082,633,6286,3098,2218,1562
MAJERDA01,198,98,G,1988,2001,955,10925,4265,2755,1194,9171,3950,2246,1665
MajorRe01,201,86,G,2006,2006,1,5,2,0,2,10,2,2,1
MALAMLI01,175,68,G,1948,1948,44,258,0,61,0,290,97,77,64
MALONJE01,193,93,G,1983,1995,905,17231,2364,2154,577,14674,7099,3383,2947
MALONKA01,206,113,F,1985,2003,1476,36928,14967,5248,2085,26210,13528,13188,9787
MALONMA01,190,87,G,1996,2002,295,2177,500,852,240,1920,783,266,212
MALONMO01,208,98,C,1974,1994,1329,27409,16212,1796,1089,19225,9435,11090,8531
MALOVST01,208,104,F,1979,1979,39,80,86,26,8,67,31,27,18
MANAKTE01,188,82,G,1973,1973,5,12,3,2,1,10,4,4,4
MANDIJO01,193,93,F,1948,1949,81,335,0,88,0,377,119,147,97
MANGIFR01,178,88,G,1946,1946,6,5,0,0,0,13,2,3,1
MANNIDA01,208,104,F,1988,2002,883,12367,4615,2063,1000,9835,5026,3120,2274
MANNIED01,201,95,F,1967,1975,280,1418,1264,200,0,1427,603,302,212
MANNIPA01,201,86,G,1983,1988,216,660,259,231,107,623,257,196,130
MANNIRI01,211,115,F,1995,1996,55,182,94,10,7,195,81,28,18
MANTINI01,190,86,G,1959,1962,42,236,91,92,0,283,104,51,28
MARAVPE01,183,84,G,1946,1946,51,234,0,6,0,375,102,58,30
MARAVPE02,196,89,G,1970,1979,658,15948,2747,3563,587,14025,6187,4344,3564
MARBLRO01,198,86,G,1989,1993,29,55,32,12,7,70,18,32,19
MARBUST01,188,82,G,1996,2008,846,16297,2516,6471,1022,13324,5769,4804,3768
MARCISA01,196,91,G,1989,1996,363,4631,819,807,459,3109,1571,1773,1362
MARIASA01,180,75,G,1947,1947,43,333,0,60,0,463,125,117,83
MARINJA01,199,91,F,1966,1976,849,12541,4405,1813,155,10890,5068,2852,2405
MarkoDa01,208,102,F,2006,2006,30,51,31,6,3,52,19,11,7
MARLAHA01,190,84,G,1970,1972,61,225,86,94,0,233,87,60,51
MARSHDO01,206,99,F,1994,2008,958,10716,6350,1305,789,9411,4096,2219,1622
MARSHDO02,201,104,F,1995,2002,119,293,121,36,37,271,87,113,77
MARSHER01,190,91,G,1977,1977,60,269,75,90,29,289,123,33,23
MARSHJI01,201,98,F,1971,1971,39,119,84,30,0,117,39,59,41
MARSHRA01,201,86,G,2005,2006,62,170,60,23,20,149,56,74,53
MARSHTO01,193,98,F,1954,1958,168,952,492,188,0,913,354,344,244
MARSHVE01,201,91,F,1973,1973,13,17,37,4,4,29,7,7,3
MARTIBI01,201,93,F,1985,1987,84,397,136,58,30,374,168,75,61
MARTIBO01,213,113,C,1993,1994,54,113,119,18,8,93,41,51,31
MARTIBR01,206,96,F,1985,1985,8,6,4,0,0,7,3,2,0
MARTICU01,196,97,F,1995,1996,7,9,3,3,1,12,3,2,0
MARTIDA01,180,77,G,1994,2007,515,3525,588,1472,340,3108,1186,952,803
MARTIDO01,201,95,C,1946,1948,137,410,0,36,0,624,176,111,58
MARTIDO02,173,73,G,1946,1947,92,834,0,73,0,1215,357,188,120
MARTIFE01,206,100,C,1986,1986,24,22,28,9,7,31,9,11,4
MARTIJE01,196,88,G,1989,1990,143,956,290,109,78,921,384,229,159
MARTILA01,211,94,C,1972,1975,271,1430,1258,203,46,1422,591,362,248
MARTIMO01,198,91,G,1986,1987,69,204,65,49,19,196,74,87,52
MARTIPH01,190,86,G,1954,1954,7,12,10,6,0,19,5,2,2
MARTIRO01,188,84,G,1961,1961,66,227,158,115,0,292,95,55,37
MARTISL01,178,77,G,1949,1959,745,7337,2302,3160,0,7224,2632,2720,2073
MASHBJA01,203,109,F,1993,2003,611,11644,3271,2414,632,10222,4277,3032,2323
MASINAL01,178,79,G,1952,1953,99,478,205,182,0,462,160,253,158
MASONAN01,201,113,F,1989,2002,882,9656,7279,2963,648,7033,3583,3511,2488
MASSETO01,206,100,F,1990,2004,683,4239,2965,266,261,3485,1638,1364,962
MASTED01,206,100,F,1970,1972,112,283,265,51,0,296,114,91,55
MATTHWE01,185,77,G,1980,1989,465,3654,626,1955,444,3059,1463,878,692
MAUGHAR01,193,86,F,1946,1950,259,2046,141,311,0,2659,744,777,558
MAXEYMA01,203,113,F,1992,1993,98,479,363,22,27,336,182,168,115
MAXWECE01,203,93,F,1977,1987,835,10465,5261,1862,671,6293,3433,4592,3598
MAXWEVE01,193,82,G,1988,2000,855,10912,2200,2912,975,9878,3932,2446,1792
MAYBELE01,185,78,G,1992,1998,496,2546,642,1767,352,2287,950,405,267
MAYDO01,193,91,F,1968,1974,379,3339,1309,389,29,2981,1351,798,637
MAYESCL01,203,102,F,1975,1976,74,297,279,40,9,267,119,104,59
MAYESTH01,190,79,G,1991,1991,24,99,16,35,16,99,30,36,24
MAYFIBI01,201,93,F,1980,1980,7,17,9,1,0,18,8,2,1
MAYFIKE01,188,84,G,1975,1975,13,37,8,4,0,46,17,3,3
MAYSC01,199,98,F,1976,1982,355,3690,1450,610,285,3100,1432,1018,826
MAYSTR01,188,86,G,1990,1992,115,1273,233,326,102,1047,429,415,311
MAZZAMA01,190,95,F,1949,1949,26,98,0,29,0,110,33,45,32
MCADOBO01,206,95,C,1972,1985,852,18787,8048,1951,751,14751,7420,5229,3944
MCBRIKE01,190,86,G,1954,1954,12,117,31,14,0,147,48,29,21
MCCANBO01,198,111,F,1989,1997,178,739,468,104,80,618,296,253,146
MCCANBR01,188,81,G,1957,1959,41,74,50,65,0,113,23,40,28
MCCANME01,203,109,F,1989,1989,13,22,6,2,3,26,8,8,6
MCCANRA01,193,94,F,2005,2008,249,2479,507,331,183,2144,923,460,341
MCCARAN01,190,86,G,1976,1980,103,392,95,172,37,394,170,69,50
MCCARHO01,188,86,F,1946,1946,19,21,0,2,0,82,10,10,1
MCCARJO01,185,84,G,1956,1963,316,2450,1145,1184,0,2714,958,859,534
MCCARKE01,201,91,G,1998,1998,2,4,3,0,0,3,2,0,0
MCCARMI01,180,82,G,1946,1949,68,658,0,62,0,853,239,293,180
MCCARWA01,208,104,F,1996,2005,593,3056,1554,670,380,2786,1092,596,416
MCCARWI01,190,79,G,1969,1971,155,1090,248,304,0,1198,482,192,126
MCCASAM01,211,107,C,1996,2003,114,204,213,36,24,215,81,69,42
MCCLADW01,198,84,G,1985,1985,45,157,30,67,38,180,69,35,18
MCCLATE01,185,82,G,1971,1978,178,1058,410,541,183,963,430,252,198
MCCLIDA01,213,118,C,2000,2000,6,18,17,1,0,18,9,5,0
MCCLOGE01,198,93,F,1989,2001,766,6925,2342,1769,593,6140,2469,1318,1067
MCCLOJA01,188,86,G,1952,1952,1,6,3,1,0,9,3,0,0
MCCONJO01,196,88,F,1951,1951,11,14,20,8,0,29,4,14,6
MCCONPA01,178,77,G,1952,1952,14,68,34,41,0,71,27,29,14
MCCORKE01,201,95,G,1980,1980,2,4,2,1,0,4,2,0,0
MCCORTI01,211,109,C,1984,1991,483,4030,2366,491,139,2893,1547,1330,935
MCCOYJE01,208,111,C,1998,2007,260,1200,921,135,75,947,510,367,180
McCraCh01,196,87,G,2006,2006,5,0,0,0,0,3,0,0,0
MCCRAPA01,193,82,G,1972,1976,37,160,73,33,6,140,63,57,34
MCCRARO01,201,100,F,1983,1992,768,9014,5087,2750,585,6997,3516,2529,1925
MCCRASC01,206,98,F,1983,1986,77,224,190,74,21,196,83,95,58
MCCULJO01,193,86,G,1981,1981,8,21,4,3,2,13,9,5,3
MCDANCL01,193,82,G,1995,1995,12,30,10,7,5,23,8,16,12
MCDANJI01,211,103,C,1971,1977,201,1033,852,182,79,1060,436,222,161
MCDANXA01,201,93,F,1985,1997,870,13606,5312,1775,791,11685,5673,3046,2186
MCDONBE01,203,95,F,1985,1988,176,1061,568,236,77,989,463,172,125
MCDONGL01,198,86,F,1974,1976,146,609,215,99,51,672,269,97,71
MCDONMI01,208,105,F,1997,1997,1,0,1,0,0,0,0,0,0
MCDOWHA01,206,98,F,1981,1986,206,600,464,98,34,508,229,200,142
MCELRJI01,190,86,G,1975,1981,418,4120,820,1462,384,3494,1636,1101,841
McFarIv01,203,109,F,2006,2006,11,15,11,1,0,13,5,7,5
MCGAHME01,185,86,G,1948,1948,51,176,0,51,0,195,62,88,52
MCGEEMI01,196,86,F,1981,1989,520,4968,1112,629,371,4286,2087,817,488
MCGILBI01,206,102,C,1962,1969,158,1613,611,168,0,1355,658,418,297
MCGINGE01,203,107,F,1971,1981,528,9090,5177,1985,923,7566,3386,3559,2316
MCGLOJO01,196,93,G,1965,1975,792,9169,1928,2280,102,8174,4001,1381,1167
MCGREGI01,203,109,F,1971,1971,42,171,148,18,0,182,66,56,39
MCGUIAL01,188,82,G,1951,1954,191,757,418,363,0,663,251,463,255
MCGUIAL02,190,79,G,1973,1973,2,4,2,1,0,4,2,0,0
MCGUIDI01,183,82,G,1949,1959,738,5921,2784,4205,0,5259,2048,2836,1825
MCHALKE01,208,95,F,1980,1992,971,17335,7122,1670,344,12334,6830,4554,3634
MCILVJI01,216,109,C,1994,2000,401,1072,1243,105,136,949,423,408,225
MCINNJE01,193,86,G,1996,2007,576,5396,1169,2514,371,5081,2189,896,713
MCINTKE01,201,102,F,1971,1974,177,934,696,173,56,1111,401,227,132
MCKENFO01,201,91,F,1986,1986,6,17,7,1,1,28,7,2,2
MCKENKE01,196,88,F,1981,1987,243,1320,317,342,184,1204,498,270,221
MCKENST01,196,88,F,1967,1973,396,3579,1117,611,3,2885,1281,1268,1017
MCKEYDE01,206,93,F,1987,2001,937,10266,4387,2254,1072,8048,3908,2885,2247
MCKIEAA01,196,95,G,1994,2006,793,5871,2587,2126,912,5177,2265,1224,953
MCKINBI01,183,73,G,1978,1985,476,3823,677,1661,353,3154,1554,868,712
MCKINCA01,193,86,F,1989,1991,9,22,13,7,6,41,10,4,2
MCKINHO01,198,84,F,1946,1951,318,2994,373,503,0,3844,1145,990,704
MCLEMMC01,201,104,F,1964,1971,580,5130,3161,733,0,4943,1947,1603,1236
MCLEOGE01,196,91,F,1952,1952,10,12,21,4,0,16,2,15,8
MCLEOKE01,188,86,G,2003,2006,200,1105,268,536,145,1018,363,400,320
MCLEORO01,203,100,F,1998,2000,113,817,308,124,41,827,338,166,136
MCMAHJA01,185,84,G,1952,1959,524,4237,1390,1939,0,4790,1615,1580,1007
MCMILJI01,196,98,F,1970,1978,631,8736,3319,1557,435,7557,3644,1741,1448
MCMILNA01,196,88,G,1986,1997,796,4733,3222,4893,1544,4136,1833,1183,769
MCMILSH01,196,93,F,1958,1961,263,2397,1571,232,0,2259,981,686,435
MCMILTO01,211,98,F,1975,1985,729,5914,2913,788,198,5014,2420,1329,1071
MCMULMA01,196,95,C,1949,1950,109,527,128,120,0,657,201,223,125
MCNABCH01,188,91,F,1947,1947,2,0,0,0,0,1,0,0,0
MCNAMJO01,198,95,C,1950,1951,118,289,238,58,0,389,116,92,57
MCNAMMA01,211,107,C,1982,1990,278,980,827,77,35,707,362,467,256
MCNEACH01,201,95,F,1985,1987,108,466,494,110,90,397,181,158,104
MCNEIBO01,185,77,G,1960,1961,125,575,179,327,0,563,222,160,131
MCNEILA01,206,88,F,1973,1978,297,2533,1440,225,183,1963,915,902,703
MCNULCA01,190,84,G,1954,1954,1,2,0,0,0,6,1,0,0
MCPHEPA01,193,95,G,2000,2000,55,262,79,38,25,216,109,58,42
MCQUECO01,211,107,F,1986,1986,3,6,8,0,0,3,3,0,0
MCREYTH01,190,84,G,1965,1965,5,3,6,1,0,12,1,2,1
MCWILER01,203,91,F,1972,1972,44,86,60,5,0,98,34,37,18
MEARNGE01,190,79,F,1946,1947,81,443,0,45,0,593,151,206,141
MEDVEST01,208,113,F,2000,2006,263,1390,744,136,88,1311,590,281,208
MEEDA01,196,79,G,1993,1994,40,76,36,18,16,93,29,27,12
MEELYCL01,203,98,F,1971,1975,318,2658,1703,398,88,2687,1121,616,416
MEENTSC01,208,102,F,1989,1990,39,72,40,15,11,72,26,27,19
MEHENDI01,196,88,F,1949,1951,193,2069,505,550,0,2182,832,571,405
MEINEDO01,201,94,F,1952,1957,343,2338,1626,433,0,2154,790,1003,758
MEINHCA01,188,84,G,1947,1948,98,516,0,63,0,662,209,156,98
MELCHBI01,185,75,G,1966,1975,144,640,202,203,0,689,284,107,72
MELCHGA01,188,84,G,1973,1974,137,1074,329,298,89,978,434,248,206
MELVIED01,175,77,F,1946,1946,57,281,0,37,0,376,99,127,83
MEMINDE01,183,79,G,1971,1976,416,2552,1086,1046,242,2112,1004,867,544
MENCECH01,183,76,G,1955,1956,141,983,347,333,0,1063,363,336,257
MENGEJO01,188,88,G,1971,1980,636,6218,1221,1329,324,5047,2418,1708,1382
MENKEKE01,183,76,G,1949,1949,6,15,0,7,0,17,6,8,3
MERCERO01,201,95,G,1997,2004,432,5892,1298,921,456,5803,2490,1054,852
MERIWJO01,208,98,C,1975,1984,669,5439,3764,603,311,4244,2170,1598,1098
MERIWPO01,188,82,G,1962,1962,31,119,29,43,0,122,48,33,23
MESCHTO01,198,98,F,1961,1970,778,9904,6698,1331,0,8793,3877,2885,2150
MEYERDA01,203,98,F,1975,1979,281,3149,1771,652,272,2623,1208,1083,732
MEYERLO01,208,117,C,1995,1998,140,645,480,77,31,602,260,168,117
MIASEST01,196,95,F,1946,1952,365,3851,999,518,0,4166,1375,1752,1101
MICHELA01,206,100,F,1983,1984,96,330,256,49,41,247,140,82,50
MIHALZI01,183,82,G,1946,1946,7,6,0,0,0,9,3,0,0
MIHMCH01,213,120,C,2000,2008,436,3262,2302,226,127,2731,1253,1069,753
MIKANED01,203,104,C,1948,1953,323,2163,1093,296,0,2493,799,747,565
MIKANGE01,208,111,C,1948,1955,439,10156,4167,1245,0,8783,3544,3924,3068
MIKANLA01,201,95,F,1970,1970,53,158,139,41,0,186,62,55,34
MIKKEVE01,201,104,F,1949,1958,699,10063,5940,1515,0,8812,3547,3874,2969
MIKSIAL01,201,95,C,1949,1949,8,27,0,4,0,21,5,21,17
MILESAA01,185,79,G,2005,2005,19,16,14,24,4,18,6,4,4
MILESDA01,206,95,F,2000,2008,446,4507,2190,840,384,3973,1877,1250,737
MILESED01,193,88,G,1963,1971,605,8120,1860,1225,0,7505,3301,2032,1518
MILICMA01,198,107,G,1997,1998,44,108,30,14,13,84,47,17,11
MILITNA01,190,88,F,1946,1946,57,244,0,42,0,343,90,112,64
MILLEAN01,206,102,F,1994,2004,181,510,488,66,58,386,197,198,114
MILLEBI01,190,86,F,1948,1948,28,53,0,20,0,72,21,20,11
MILLEBO01,208,104,F,1983,1983,2,4,5,1,0,3,2,0,0
MILLEDI01,198,98,F,1980,1980,8,8,7,5,4,9,4,0,0
MILLEED01,203,102,F,1952,1953,142,1452,1206,210,0,1381,517,604,418
MILLEHA01,193,104,C,1946,1946,53,152,0,42,0,260,58,82,36
MILLEJA01,196,93,F,1967,1970,8,20,7,1,0,31,8,7,4
MILLEOL01,206,127,C,1992,2003,493,3625,2893,1061,455,2874,1536,857,548
MILLERE01,201,84,G,1987,2004,1389,25279,4182,4141,1505,17499,8241,7026,6237
MILLEWA01,188,86,F,1946,1946,12,23,0,6,0,21,7,18,9
MILLSCH01,198,98,F,1993,2002,568,6357,2808,1063,421,5541,2391,1391,1136
MILLSJO01,203,92,C,1946,1946,47,181,0,9,0,187,55,129,71
MILLSTE01,208,104,F,1990,2000,678,7175,3680,891,397,6227,2847,1214,948
MINERHA01,196,95,G,1992,1995,200,1801,432,245,80,1504,692,502,394
MINGYA01,226,134,C,2002,2008,481,9196,4468,764,189,6408,3362,2968,2470
